92-U-238(n,total) ENDF/B-VII.1
9990.9,12.2496
9991.87,11.8594
9995.74,11.2814
9997.84,11.5908
9999.17,12.5283
10001.1,14.649
10001.5,14.7688
10002.3,14.2996
10004.1,11.8188
10005.2,11.1468
10005.9,11.0745
10007.9,11.4891
10009.4,12.7601
10010.5,13.6345
10010.6,13.6532
10011.8,12.9969
10012.7,12.6118
10013.3,13.1106
10014.2,14.9694
10015.2,16.8704
10015.6,17.1553
10016.2,16.588
10017.4,13.5872
10018.0,12.0014
10018.7,11.0082
10019.3,10.4558
10020.5,10.0735
10023.8,9.90123
10025.3,10.1134
10026.2,10.6575
10028.1,12.6274
10028.6,12.745
10029.4,12.331
10031.2,10.2304
10032.0,9.71823
10033.7,9.41032
10042.5,8.7414
10048.0,8.10683
10051.6,7.30041
10052.2,7.47162
10052.8,8.08499
10053.4,9.14935
10054.2,11.684
10055.2,14.713
10055.8,15.7022
10056.2,15.8793
10056.9,15.3619
10057.8,13.4855
10059.7,7.58915
10060.2,6.50963
10060.5,5.99043
10060.8,5.82577
10061.1,5.9776
10061.4,6.5776
10061.6,7.46562
10061.8,8.79492
10062.1,10.9057
10062.4,14.116
10062.7,18.5336
10063.1,26.16
10064.4,52.196
10064.9,59.6196
10065.3,61.9232
10065.7,60.6168
10066.3,54.5808
10067.6,33.3039
10068.1,27.2332
10068.7,23.1557
10069.2,20.6049
10069.8,19.4986
10071.5,18.2157
10072.8,15.3837
10073.9,13.1292
10075.3,11.7684
10078.4,9.08357
10078.9,8.94468
10079.3,9.167
10079.7,9.7491
10080.0,10.8402
10080.4,12.5686
10080.8,15.4405
10081.3,20.7677
10082.4,31.7456
10082.9,35.4736
10083.3,36.3456
10083.7,35.3246
10084.4,31.0698
10085.6,21.6309
10086.1,18.507
10086.7,16.121
10087.4,14.4341
10088.4,13.3699
10092.0,11.6743
10094.6,10.478
10098.7,8.91636
10100.9,7.55025
10101.9,6.90857
10102.1,6.87819
10102.5,7.05209
10102.9,7.59948
10103.1,8.36456
10103.4,9.76866
10103.7,11.8477
10104.1,15.0512
10104.4,19.9398
10104.9,28.2913
10105.9,44.9989
10106.4,51.2114
10106.9,53.216
10107.4,51.5203
10108.0,45.1002
10109.1,30.8919
10109.7,25.1119
10110.2,21.2135
10110.9,18.475
10111.8,16.5043
10112.9,15.141
10114.9,13.8569
10119.1,12.5119
10121.4,12.1395
10122.8,12.3667
10124.6,12.9435
10125.9,12.4484
10127.7,11.4069
10128.3,11.3544
10129.8,11.9662
10131.0,12.4168
10132.1,11.9211
10134.1,10.1645
10136.0,9.19125
10136.5,9.11171
10137.1,9.31076
10137.5,9.92903
10138.0,11.1807
10138.5,13.331
10139.2,17.5509
10140.1,23.8225
10140.6,25.9075
10140.9,26.2317
10141.5,25.3645
10142.3,21.6275
10143.3,16.8906
10143.8,14.7979
10144.5,13.2381
10145.3,12.2331
10146.1,11.7642
10146.7,11.6646
10147.9,12.0742
10149.8,13.5815
10150.0,13.6166
10150.8,13.221
10153.3,10.067
10154.8,8.99328
10157.6,7.37673
10158.4,6.97337
10158.5,6.9689
10158.8,7.09694
10159.2,7.62331
10159.5,8.52737
10159.8,10.0099
10160.1,12.2488
10160.5,15.3354
10160.8,20.1682
10161.4,28.9622
10162.3,44.4397
10162.8,50.4675
10163.3,52.3241
10163.7,50.8903
10164.4,44.5749
10165.5,30.7668
10166.2,25.1409
10166.7,21.7452
10167.4,19.5728
10168.4,17.7177
10169.6,16.9301
10169.7,16.9281
10170.5,17.4367
10171.9,19.2893
10172.2,19.3415
10172.8,18.7763
10174.9,13.9988
10175.7,12.8791
10177.3,12.2287
10183.1,11.2589
10183.4,11.2585
10184.8,11.6935
10186.7,12.9729
10186.9,13.0071
10187.9,12.486
10189.9,10.1352
10191.3,9.20068
10191.6,9.13186
10192.1,9.27025
10192.5,9.78652
10192.9,10.8611
10193.3,12.5963
10193.8,15.3511
10194.4,20.8333
10195.3,28.4668
10195.9,31.3208
10196.2,31.8165
10196.8,30.5658
10197.5,26.0055
10198.5,19.5313
10199.1,16.9643
10199.6,15.2704
10200.4,13.9856
10201.5,13.1215
10203.1,12.7862
10204.5,12.8529
10206.2,12.4617
10208.8,11.5792
10212.8,11.2012
10214.4,11.3575
10216.3,12.4078
10218.2,13.5171
10218.5,13.5485
10219.7,13.0154
10221.2,12.042
10221.4,12.0095
10223.6,12.6358
10225.1,12.087
10227.7,10.417
10229.2,10.0116
10231.0,10.2839
10234.3,11.4214
10235.3,10.9922
10237.5,8.65007
10238.1,8.34123
10238.4,8.3389
10238.8,8.67288
10239.3,9.62629
10239.6,11.0492
10240.0,13.4492
10240.5,16.7813
10241.1,23.8308
10242.0,33.7731
10242.5,37.6056
10243.0,38.5357
10243.6,36.7249
10244.3,31.2288
10245.3,21.9865
10245.9,17.8617
10246.4,15.7921
10247.0,14.2474
10247.9,13.3294
10250.2,12.3605
10251.7,11.4329
10253.5,10.9412
10255.1,10.8168
10256.3,10.8237
10263.1,9.92825
10264.5,9.85798
10266.1,10.2148
10268.1,11.2929
10268.3,11.3098
10269.4,10.866
10270.9,9.63893
10272.5,9.00658
10277.8,8.19076
10280.2,7.84391
10280.6,7.79794
10281.2,8.01599
10281.6,8.58191
10282.1,9.61006
10282.6,11.6619
10284.0,17.9101
10284.8,20.0743
10285.9,22.7234
10286.8,27.0456
10287.7,31.3085
10288.2,32.0637
10288.7,30.9583
10289.5,26.791
10290.7,18.8533
10291.3,15.5401
10291.9,13.6026
10292.7,11.9978
10293.4,11.0239
10294.7,10.0364
10300.6,7.26467
10302.7,5.93525
10304.5,4.51766
10305.0,4.35533
10305.4,4.52224
10305.6,4.8978
10305.8,5.51634
10306.1,6.55336
10306.4,8.08675
10306.6,10.2283
10306.9,13.4074
10307.2,18.0634
10307.5,24.8142
10308.0,35.3417
10309.0,62.7419
10309.6,73.008
10310.0,76.6662
10310.1,76.8871
10310.6,74.037
10311.3,64.7871
10312.4,42.495
10313.0,33.5971
10313.6,27.8177
10314.1,24.2861
10314.8,21.3016
10315.7,18.5614
10317.2,16.3228
10319.4,14.5379
10322.7,12.9977
10330.6,10.8182
10331.5,10.6788
10332.5,10.7872
10333.9,11.7126
10335.4,12.7452
10337.1,13.3477
10338.2,14.8556
10339.2,16.1514
10339.4,16.2199
10340.1,15.6916
10340.8,13.8911
10342.1,9.30763
10342.7,7.68349
10343.3,6.73526
10343.8,6.27464
10344.0,6.23427
10344.4,6.36742
10344.7,6.75148
10345.0,7.64721
10345.3,8.86375
10345.7,10.7678
10346.0,13.3996
10346.3,16.9056
10346.7,22.1801
10347.1,30.5924
10347.8,46.6408
10348.7,66.4905
10349.2,74.858
10349.6,77.0168
10350.2,74.3822
10350.8,64.199
10352.0,42.6137
10352.6,34.096
10353.1,28.6117
10353.7,24.5256
10354.5,21.3857
10355.6,18.8656
10357.1,16.9879
10359.4,15.2854
10362.5,14.0544
10363.3,14.0225
10365.3,14.3698
10366.6,13.8434
10368.9,12.0464
10372.2,10.4844
10372.3,10.475
10372.9,10.6646
10373.4,11.4674
10373.8,12.7001
10374.2,14.6329
10374.7,18.3421
10376.2,30.7858
10376.7,33.7648
10377.1,34.2507
10377.5,33.3593
10378.2,29.5409
10379.4,21.7478
10380.2,18.4352
10380.8,16.7652
10381.5,15.5612
10382.6,14.7238
10386.0,14.0025
10388.5,12.8617
10401.1,10.9192
10404.0,10.0122
10405.6,9.41293
10406.2,9.61177
10406.6,10.111
10406.9,10.9635
10407.3,12.5225
10407.8,15.3388
10408.4,20.3901
10409.4,29.3164
10409.9,32.4441
10410.4,33.1135
10410.9,32.097
10412.5,23.7658
10413.5,20.5544
10414.6,18.4834
10416.2,17.3893
10417.4,16.3787
10419.3,13.7006
10420.3,12.8935
10422.4,12.398
10424.5,12.2047
10425.9,12.4059
10426.7,13.1156
10427.5,14.5236
10429.0,18.2297
10429.6,18.7486
10430.2,18.2385
10432.2,13.4877
10433.2,12.2804
10434.0,11.8475
10438.5,11.3733
10447.3,11.013
10450.3,11.2941
10455.2,10.6306
10455.5,10.6274
10457.1,10.8359
10459.9,12.2114
10460.1,12.2227
10461.4,11.694
10463.0,10.7347
10463.5,10.6594
10464.1,10.8635
10464.8,11.531
10465.4,12.7893
10467.0,17.7497
10467.7,18.6295
10467.7,18.6329
10468.3,18.0276
10469.1,15.849
10470.1,12.7762
10470.8,11.4239
10471.8,10.552
10474.9,9.42829
10482.8,7.81973
10485.9,6.8794
10486.7,6.78637
10487.8,6.9969
10488.8,7.29965
10489.6,7.06338
10490.7,6.03895
10490.9,5.99325
10491.3,6.2059
10491.5,6.79278
10491.8,7.67392
10492.0,9.00127
10492.2,10.8617
10492.5,13.9035
10492.8,18.0182
10493.1,24.6299
10493.5,34.7129
10494.8,68.5377
10495.3,78.6349
10495.8,82.0097
10496.3,79.6763
10497.0,69.5565
10498.2,45.1205
10498.8,35.8757
10499.3,30.3992
10499.8,26.5898
10500.4,23.4903
10501.4,20.5893
10502.5,18.6953
10504.4,16.7592
10506.2,15.6132
10509.7,14.67
10513.6,13.4344
10516.3,13.0605
10519.5,13.397
10521.4,12.8586
10523.8,12.2315
10532.4,11.5634
10533.6,11.9166
10534.9,13.1911
10536.3,14.9785
10536.8,15.1189
10537.7,14.4803
10539.3,11.9603
10539.8,11.6338
10540.4,11.9507
10540.9,12.849
10541.6,15.2175
10542.7,19.1039
10543.3,20.1308
10543.5,20.1471
10544.0,19.5271
10545.9,14.6567
10546.7,13.4049
10548.1,12.4992
10551.2,11.921
10559.7,11.2066
10563.0,11.1188
10563.2,11.1199
10567.9,10.8995
10569.2,10.9146
10574.3,10.6492
10578.1,10.1856
10582.1,9.2967
10582.8,9.53686
10583.4,10.3596
10583.9,11.5485
10584.5,13.9296
10585.8,20.1253
10586.4,21.6451
10586.6,21.7814
10587.1,21.2907
10588.0,18.5285
10588.9,15.161
10589.7,13.4974
10590.3,12.7037
10591.7,12.2084
10594.0,11.4995
10595.9,10.8369
10602.6,10.0215
10604.4,9.68177
10605.5,9.65049
10606.4,10.1824
10607.1,11.4534
10608.8,16.0704
10609.5,16.7597
10610.1,16.3156
10612.0,12.4336
10612.9,11.404
10613.7,10.9002
10619.2,10.0383
10621.9,10.2975
10623.7,9.89842
10625.3,9.36648
10633.5,7.95259
10637.0,6.55098
10637.2,6.52873
10637.8,6.76311
10638.2,7.33819
10638.6,8.41832
10639.0,10.0118
10639.5,12.6404
10640.8,21.9619
10641.3,24.2824
10641.6,24.6895
10642.0,24.2912
10642.6,21.8048
10643.9,12.9581
10644.3,10.7741
10644.6,9.81504
10644.9,9.03485
10645.2,8.8833
10645.4,9.06587
10645.6,9.60179
10645.9,10.8367
10646.2,12.7767
10646.5,15.9447
10646.8,20.6399
10647.3,28.6017
10648.4,51.9521
10649.0,59.2639
10649.4,61.7298
10649.9,60.3216
10650.5,54.0244
10651.8,34.9798
10652.4,28.3895
10652.8,24.7489
10653.4,21.9986
10654.2,19.236
10655.6,16.764
10657.0,15.1927
10659.1,14.1779
10660.1,14.0296
10661.2,14.3885
10663.4,16.661
10663.7,16.7073
10664.4,16.1699
10666.4,12.3063
10667.1,11.4146
10668.0,11.0435
10668.5,11.3634
10669.1,12.34
10669.7,14.3343
10671.2,21.9099
10671.9,23.3277
10672.0,23.4207
10672.5,22.9538
10673.4,20.151
10674.5,16.0793
10675.3,14.4416
10675.9,13.5755
10677.3,12.7128
10678.8,12.4111
10679.9,12.6991
10682.4,14.9522
10682.6,14.9964
10683.5,14.4365
10685.4,12.0864
10686.7,11.3425
10691.7,10.8482
10693.9,10.599
10695.6,10.9229
10696.7,11.8027
10698.7,14.9492
10699.3,15.2988
10700.0,14.8438
10701.0,12.8748
10702.1,10.5159
10703.1,9.23706
10704.7,8.13629
10706.2,7.47985
10706.3,7.47492
10706.7,7.59891
10707.0,8.07171
10707.4,9.08414
10707.8,10.7453
10708.2,13.0982
10708.6,17.1077
10709.2,24.6558
10710.1,35.1706
10710.7,39.3962
10711.0,40.3739
10711.6,38.9251
10712.3,33.4671
10713.3,24.3343
10713.8,20.3728
10714.3,18.1027
10715.0,15.8849
10715.8,14.3571
10717.1,13.2323
10718.8,12.5074
10722.2,11.5813
10724.2,10.8392
10724.7,11.0113
10725.4,11.8539
10725.9,13.1496
10726.7,16.4504
10727.7,20.2462
10728.3,21.3821
10728.4,21.4059
10729.1,20.655
10730.9,15.2045
10731.8,13.7945
10732.9,13.205
10735.3,12.8806
10738.0,11.5874
10741.6,11.1153
10743.1,11.0723
10744.1,11.0787
10754.3,10.1427
10756.3,10.4394
10758.0,11.4127
10759.1,12.7716
10760.9,16.2084
10762.1,17.0238
10763.9,17.7056
10764.8,17.09
10765.9,14.5697
10767.1,12.0705
10767.8,11.0732
10768.5,10.5002
10770.6,9.8098
10774.6,8.80647
10777.4,7.69123
10779.0,6.89961
10779.2,6.87847
10779.5,6.99623
10779.9,7.49602
10780.3,8.25622
10780.6,9.71635
10781.0,11.9402
10781.3,15.0407
10781.8,20.2392
10783.0,37.4173
10783.6,42.1778
10784.1,43.5184
10784.5,41.9354
10785.2,35.9171
10786.3,25.3528
10786.9,20.5365
10787.5,17.7454
10788.0,15.9361
10788.7,14.5042
10789.7,13.4489
10791.1,12.9515
10793.7,13.6461
10794.9,13.0927
10796.6,11.5714
10797.8,11.0801
10798.4,11.075
10799.2,11.3895
10800.2,12.4689
10801.7,14.7316
10802.2,15.0355
10803.1,14.4127
10804.9,11.1747
10805.7,10.3418
10806.8,9.79988
10809.1,9.52753
10811.5,10.0219
10813.0,10.744
10814.9,12.4864
10815.2,12.5562
10815.9,12.1261
10816.8,10.5644
10818.0,7.96414
10818.8,6.89368
10819.3,6.583
10819.5,6.58199
10819.9,6.83084
10820.2,7.48843
10820.5,8.698
10820.9,10.6049
10821.2,13.2735
10821.6,17.3165
10822.2,25.393
10823.1,36.914
10823.6,41.6196
10824.1,42.9005
10824.6,41.3119
10825.3,35.7741
10826.4,24.1519
10827.0,19.6591
10827.6,16.6681
10828.1,14.9716
10828.9,13.4207
10829.9,12.2545
10831.4,11.2076
10835.1,9.76226
10836.6,8.86269
10836.8,8.86152
10837.2,9.09253
10837.6,9.7714
10837.9,11.0677
10838.3,13.0233
10838.7,16.2505
10839.3,22.3366
10840.2,31.7167
10840.8,35.3242
10841.2,36.1497
10841.8,34.6823
10842.5,29.8761
10843.5,21.7146
10844.0,18.3211
10844.6,15.9631
10845.2,14.4718
10846.0,13.2113
10847.8,12.038
10851.4,10.8471
10853.7,10.4985
10855.7,10.6141
10857.7,10.2119
10864.0,8.28912
10868.7,7.04433
10870.6,6.43073
10871.0,6.3701
10872.2,6.5597
10876.3,7.96742
10876.5,7.96855
10877.8,7.47701
10878.1,7.6159
10878.4,8.23096
10878.7,9.21502
10878.9,10.7981
10879.2,13.3215
10879.5,16.457
10879.8,21.3683
10880.1,28.778
10880.5,39.4026
10881.1,59.8129
10882.0,92.2106
10882.6,105.977
10883.1,110.847
10883.3,110.885
10883.8,107.078
10884.4,94.1033
10885.9,59.1853
10886.5,47.3884
10887.1,39.0915
10887.8,32.6484
10888.6,27.9974
10889.4,24.9715
10890.5,22.3889
10892.2,20.0726
10896.3,17.2814
10898.9,15.4741
10905.9,13.3457
10909.6,12.5393
10911.0,12.8553
10913.1,14.5113
10913.3,14.5324
10914.1,14.0624
10915.6,11.5805
10916.8,9.79951
10917.7,8.97283
10918.0,8.9155
10918.5,9.2314
10918.8,10.0096
10919.2,11.4588
10919.6,13.7576
10919.9,17.1323
10920.4,22.7571
10921.7,40.569
10922.2,45.6097
10922.7,47.0869
10923.2,45.3693
10923.9,39.9051
10925.0,28.8924
10925.6,24.0513
10926.3,21.2297
10926.9,19.924
10927.3,19.6662
10929.0,20.2593
10930.0,19.4994
10931.8,16.0428
10932.6,15.0993
10934.2,14.2157
10942.7,12.9698
10951.8,12.0199
10954.8,11.5689
10955.6,11.8871
10956.3,12.8012
10957.1,14.7848
10958.5,19.1689
10959.2,20.0699
10960.0,19.3857
10962.0,14.831
10962.9,13.5834
10964.1,12.8522
10969.5,12.1938
10973.9,11.9671
10975.5,12.1679
10978.1,13.0806
10979.7,12.5213
10980.9,11.9157
10983.4,11.5359
10984.6,11.506
10986.5,11.732
10988.8,12.2239
10994.2,11.138
10995.9,11.0436
10998.6,11.4303
11000.2,11.7046
11005.4,10.6213
11007.7,10.5273
11008.9,10.7647
11009.6,11.4909
11010.2,12.6392
11010.8,14.8341
11012.2,21.6059
11012.9,23.0182
11013.0,23.0845
11013.6,22.2985
11014.2,19.7958
11015.4,13.5605
11016.0,11.4855
11016.6,9.93731
11017.2,9.03022
11018.5,8.01926
11019.4,7.71419
11020.0,7.96704
11020.4,8.68358
11020.7,9.67533
11021.1,11.47
11021.5,14.1642
11021.9,18.4148
11023.3,33.895
11023.8,37.8472
11024.2,38.8452
11024.8,37.3727
11025.5,31.9818
11026.5,23.8036
11027.1,19.9527
11027.7,17.4722
11028.3,15.6368
11029.1,14.4325
11030.9,13.3042
11034.3,12.0135
11034.5,12.0089
11035.4,12.4141
11036.5,13.9413
11037.8,16.1872
11038.4,16.484
11039.2,15.8421
11041.1,13.2225
11042.2,12.4137
11044.4,11.8492
11047.1,11.6442
11048.8,11.7179
11053.5,11.0117
11060.1,10.5792
11067.2,9.52903
11068.7,9.16995
11069.4,9.46943
11069.9,10.1721
11070.4,11.4245
11071.1,13.9893
11072.3,19.6859
11072.9,21.2497
11073.2,21.4143
11073.8,20.6205
11074.8,17.1888
11075.7,14.0557
11076.5,12.2425
11077.4,11.2273
11078.5,10.6102
11079.1,10.4995
11080.0,10.8343
11080.6,11.5227
11081.2,13.0606
11082.0,16.0635
11084.0,25.5399
11085.4,34.4249
11086.1,38.523
11086.5,39.1431
11087.0,38.1922
11087.7,33.819
11089.0,23.7584
11089.6,19.8777
11090.3,17.1006
11091.0,15.4846
11092.0,14.3584
11094.0,13.352
11094.8,13.253
11097.7,14.0066
11098.9,13.5354
11100.8,12.2698
11102.7,11.8055
11103.7,11.7337
11105.7,12.002
11108.0,12.8539
11108.0,12.854
11110.8,11.9439
11111.9,12.3519
11112.7,13.4433
11114.6,17.6306
11115.1,18.0107
11115.9,17.3053
11117.8,12.5623
11118.5,11.5386
11119.5,10.935
11121.7,10.6583
11124.0,10.8404
11127.1,12.0563
11127.2,12.0612
11128.5,11.6508
11130.3,10.6378
11131.3,10.4829
11132.6,10.5313
11134.8,10.2237
11135.7,10.4238
11136.6,11.3124
11138.3,14.5053
11139.0,14.9388
11139.6,14.5206
11140.7,12.3673
11141.7,10.2137
11142.4,9.39657
11143.2,8.78405
11144.8,8.26309
11148.0,7.73081
11149.6,6.90747
11149.7,6.89314
11150.2,7.1042
11150.5,7.70111
11150.8,8.61835
11151.1,10.0575
11151.4,12.4419
11151.7,15.7113
11152.1,21.2169
11152.9,32.9888
11153.6,45.0677
11154.2,50.4135
11154.6,51.814
11155.1,49.7989
11155.8,42.9746
11156.9,30.0056
11157.4,24.9163
11158.0,20.9725
11158.6,18.2423
11159.3,16.5672
11160.2,15.106
11162.4,13.3874
11168.3,10.5997
11168.8,10.507
11169.5,10.8009
11170.0,11.5814
11170.5,13.1633
11171.0,15.8347
11172.6,25.6854
11173.2,27.9132
11173.6,28.2145
11174.2,27.0277
11175.6,21.1714
11176.5,17.4912
11177.3,15.2548
11178.0,14.1542
11179.4,13.1007
11181.6,12.6668
11184.6,13.6393
11186.0,13.091
11187.7,12.0055
11189.6,11.5703
11203.5,10.7938
11203.8,10.7946
11210.8,10.3446
11212.7,10.7554
11214.0,11.8056
11215.3,12.9402
11215.6,13.0108
11216.5,12.5743
11218.6,10.1529
11219.9,9.36405
11224.6,8.33771
11225.2,8.49911
11225.7,9.10957
11226.1,10.299
11226.5,12.0154
11226.9,14.9852
11227.5,20.0936
11228.6,31.3802
11229.1,35.0045
11229.6,35.8693
11230.2,34.2563
11231.0,28.822
11231.9,21.3603
11232.6,17.8619
11233.2,15.5805
11234.0,13.9267
11235.2,12.7405
11236.6,12.2082
11237.8,12.5821
11239.7,14.0611
11240.1,14.1158
11241.4,13.811
11242.1,14.2323
11242.8,15.6874
11244.2,19.7227
11244.9,20.3206
11245.5,19.5484
11247.5,14.1259
11248.2,12.851
11249.5,11.8262
11253.4,10.9777
11258.1,8.88457
11258.4,8.86468
11259.0,9.18647
11259.5,10.0811
11259.9,11.4772
11260.3,13.6895
11260.9,17.858
11262.1,27.7392
11262.7,30.6386
11263.1,31.2932
11263.8,29.7897
11265.4,21.7252
11266.2,19.1136
11267.7,16.4253
11269.3,14.376
11272.8,12.4181
11274.5,12.0275
11276.4,12.1679
11279.5,11.7346
11280.6,11.7508
11282.8,11.3596
11285.3,10.864
11290.5,10.5873
11292.4,10.8576
11293.7,11.6448
11294.7,12.9487
11296.3,15.472
11296.9,15.8366
11297.5,15.3866
11299.5,11.6509
11300.5,10.7173
11306.2,9.35382
11309.7,8.6154
11312.1,7.726
11313.1,7.25808
11313.6,7.17924
11314.1,7.37629
11314.5,8.02649
11314.9,8.96275
11315.2,10.7033
11315.6,13.3806
11316.1,17.703
11316.9,27.3422
11317.7,35.5449
11318.2,39.2248
11318.6,40.0082
11319.2,38.2743
11319.9,32.8504
11321.0,23.1513
11321.5,19.6156
11322.1,16.7039
11322.6,15.2741
11323.6,13.6381
11324.8,12.6514
11327.4,11.5932
11335.8,9.45188
11336.6,9.27659
11337.3,9.52571
11337.8,10.2695
11338.3,11.7048
11338.8,13.9531
11339.7,19.5044
11340.5,23.9208
11341.1,25.5279
11341.3,25.6342
11341.9,24.6747
11343.1,19.8671
11344.0,16.4956
11344.8,14.5163
11346.1,13.0224
11347.7,11.9361
11350.0,11.3099
11358.0,10.4508
11362.7,10.0812
11364.1,10.3767
11364.9,11.0755
11365.7,12.6326
11367.0,15.2394
11367.6,15.7058
11368.2,15.2833
11369.2,13.2518
11370.2,10.7689
11371.1,9.47532
11372.0,8.85292
11372.2,8.8189
11372.8,8.97226
11373.4,9.71964
11374.0,11.2002
11374.8,14.1984
11375.8,18.2413
11376.4,19.5006
11376.6,19.5708
11377.2,18.9556
11378.1,16.1734
11379.0,13.3
11379.8,11.6957
11380.7,10.6052
11382.5,9.7132
11383.7,9.44396
11384.4,9.61542
11385.1,10.2584
11385.9,11.7577
11387.1,14.6313
11387.8,15.4947
11387.9,15.5144
11388.5,14.9771
11389.2,13.2037
11390.5,9.32556
11391.2,7.89716
11391.9,6.88154
11393.4,5.63594
11395.0,4.40191
11395.5,4.17481
11395.7,4.16848
11396.0,4.27988
11396.3,4.67184
11396.6,5.3541
11396.8,6.20559
11397.0,7.39725
11397.3,9.22635
11397.6,11.9688
11397.9,15.6307
11398.2,20.9278
11398.7,29.9926
11400.0,61.1673
11400.5,70.0007
11400.9,73.4083
11401.1,73.6236
11401.4,72.4423
11402.0,66.2271
11403.6,39.6978
11404.2,32.5615
11404.7,27.4739
11405.3,24.0437
11406.1,21.2225
11407.3,18.6295
11408.5,16.9971
11409.9,16.0821
11410.2,16.0582
11412.7,17.029
11413.8,16.4817
11416.4,13.403
11417.8,12.4929
11420.2,11.6594
11421.1,11.8825
11421.8,12.7908
11422.6,14.6745
11424.1,19.7318
11424.8,20.668
11424.9,20.6888
11425.5,20.129
11427.5,14.9219
11428.1,13.9188
11429.1,12.8766
11430.1,12.3805
11433.3,11.7994
11436.2,11.362
11441.0,9.77592
11441.5,9.76222
11442.2,10.2063
11442.8,11.3393
11443.3,12.9355
11443.9,16.1306
11445.1,22.8482
11445.7,24.777
11446.0,25.0706
11446.6,24.2874
11448.5,17.7972
11449.5,15.4308
11451.0,13.358
11452.5,12.1187
11453.9,11.6973
11454.9,12.1508
11455.7,13.1783
11457.4,16.0659
11458.0,16.4083
11458.8,15.8419
11460.6,13.4084
11461.5,12.9177
11462.3,13.2212
11464.3,15.0203
11464.6,15.0713
11465.6,14.4848
11467.5,12.0877
11468.9,11.391
11470.0,11.2852
11473.6,11.4998
11475.5,12.417
11476.6,12.8204
11477.8,12.3576
11479.3,11.4094
11480.0,11.299
11481.7,11.4638
11483.8,10.9432
11486.3,10.3081
11492.4,9.95186
11494.8,9.99046
11499.0,9.74837
11501.7,10.0488
11503.2,9.66928
11505.1,8.95071
11505.5,8.93428
11506.3,9.27874
11506.7,9.97685
11507.2,11.3741
11507.7,13.6114
11508.5,18.0738
11509.4,24.1112
11510.0,26.2361
11510.3,26.4895
11510.9,25.4555
11511.7,21.9112
11512.7,16.7624
11513.3,14.2787
11514.2,12.5159
11515.1,11.5526
11516.8,10.7042
11521.3,9.71382
11528.4,8.35508
11531.2,7.81179
11532.6,8.16519
11534.0,8.67792
11534.1,8.68021
11535.5,8.28164
11536.0,8.58966
11536.4,9.43552
11536.7,10.6369
11537.0,12.4337
11537.4,15.6643
11537.8,20.9181
11539.1,39.8046
11539.7,44.9146
11540.1,46.2389
11540.6,44.8101
11541.3,39.0551
11542.5,26.4152
11543.0,21.8332
11543.4,19.6149
11543.9,18.0811
11544.4,17.643
11545.1,18.2874
11546.4,20.4248
11546.8,20.5818
11548.2,19.7212
11550.0,17.8435
11551.5,14.71
11552.6,12.1538
11553.8,10.6149
11556.1,8.95839
11558.2,7.58596
11558.7,7.46679
11559.1,7.65509
11559.5,8.2417
11559.9,9.41666
11560.2,11.1348
11560.6,13.8867
11561.0,18.177
11561.8,26.9914
11562.6,37.4129
11563.1,41.794
11563.6,42.8127
11564.1,41.1365
11564.9,35.3509
11566.0,25.0141
11566.6,20.4287
11567.2,17.8221
11567.8,15.8903
11569.0,13.9826
11571.5,11.4043
11573.5,9.80762
11573.9,9.65016
11574.5,9.97305
11574.9,10.6674
11575.3,11.9036
11575.6,13.7992
11576.1,17.1197
11576.7,23.2755
11577.7,33.6811
11578.3,37.5552
11578.7,38.517
11579.2,37.4162
11580.0,32.8161
11581.2,23.7497
11581.9,20.305
11582.6,17.7505
11583.5,16.1493
11584.9,14.7392
11588.3,13.3714
11593.1,12.4457
11599.0,11.979
11600.2,12.1587
11601.3,12.9314
11603.1,15.3542
11603.7,15.5921
11604.6,14.9809
11606.2,12.5844
11607.5,11.6512
11610.2,11.0231
11611.2,11.2985
11613.6,13.3592
11614.0,13.4296
11615.0,12.942
11616.7,11.6482
11618.5,11.0861
11623.8,10.62
11625.1,11.0279
11626.0,12.0003
11627.8,14.5203
11628.4,14.7698
11629.1,14.3601
11631.2,11.3072
11632.4,10.3958
11633.2,10.2214
11635.0,10.6584
11635.9,10.8514
11637.3,10.4163
11639.3,9.3383
11641.2,8.925
11642.9,8.82237
11643.3,8.82332
11645.4,8.58711
11649.3,7.16403
11650.7,6.222
11651.0,6.12684
11651.4,6.21281
11651.8,6.7017
11652.1,7.45556
11652.4,8.64208
11652.7,10.554
11653.1,13.3418
11653.5,17.724
11654.1,26.2688
11655.0,37.7539
11655.5,42.9178
11656.0,44.5565
11656.1,44.5896
11656.6,43.4372
11658.3,34.4923
11660.1,28.456
11662.0,19.6212
11662.7,17.0868
11663.6,15.4075
11664.8,14.0054
11666.9,13.0795
11672.3,12.4285
11675.2,10.9989
11679.0,10.2265
11680.3,9.93429
11681.8,10.1765
11683.0,10.462
11684.0,10.0972
11685.4,8.5737
11686.3,7.56389
11686.9,7.25981
11687.4,7.49396
11687.8,8.2404
11688.1,9.33191
11688.5,11.291
11688.9,14.093
11689.3,18.6153
11690.7,35.9365
11691.3,40.4387
11691.8,41.6569
11692.2,40.5633
11692.8,36.531
11694.2,24.3985
11694.7,20.725
11695.4,17.7036
11696.2,15.8045
11697.2,14.5793
11699.8,12.6994
11701.9,11.1284
11705.9,8.8706
11706.2,8.83285
11706.7,8.98335
11707.2,9.70269
11707.7,10.8262
11708.1,12.6384
11708.5,15.5072
11709.0,19.5954
